2,0.4550738036895175
3,0.52824924821184971
4,0.576215539765637
5,0.63515487699128437
6,0.65938034134712009
7,0.6733580224890986
8,0.68615719434742395
9,0.70149433479695333
10,0.70365908035725211
11,0.71266021806034963
12,0.71510153012831013
13,0.72731882639577439
14,0.72788443743590092
15,0.7345592657307275
16,0.73719287707686387
17,0.74178288680955107
18,0.74236413825240677
19,0.74265473685466987
20,0.7444487901085971
21,0.74393250851984349
22,0.7449502400855994
23,0.74792328083854442
24,0.74781207285301821
25,0.7501211853230495
26,0.74978265416014989
27,0.7514785181069179
28,0.75078483678340779
29,0.7511077036832895
30,0.75262679109954844
31,0.75329011600667029
32,0.75493807109677002
33,0.75537361888322363
34,0.75563280252041143
35,0.75922106888481911
36,0.76049675153224572
37,0.759980674233668
38,0.76137018670357548
39,0.76254902546831083
40,0.76172522496972328
41,0.76112672925436953
42,0.75938124869105428
43,0.75742570407894294
44,0.76115978146142527
45,0.76009338897063683
46,0.75873553852746967
47,0.75836422710074491
48,0.75842802519179342
49,0.76109522399462837
50,0.75993251969887421
51,0.76025472295925733
52,0.75978589881923397
53,0.75944671762658889
54,0.7612249995321575
55,0.75930190940985498
56,0.76067465830024295
57,0.76072270886484006
58,0.76259792392580328
59,0.76201633526919155
60,0.76175693984485782
61,0.7614515575753803
62,0.76146683758095035
63,0.76212869238693259
64,0.76114369948109917
65,0.7620159148653507
66,0.75943007965922793
67,0.76044904380035416
68,0.7582828695955629
69,0.75949483557162245
70,0.76099774226194694
71,0.76073948008445791
72,0.76112796783931758
73,0.76177349693958907
74,0.75888147230290115
75,0.76101480080277795
76,0.75926864312109432
77,0.76138468878096155
78,0.76127328496135882
79,0.76009335195203409
80,0.76153107129838216
81,0.76019077877047736
82,0.76077195205545389
83,0.76172590188411526
84,0.76275995528775975
85,0.76182256057900966
86,0.7611603773794825
87,0.76136968259824633
88,0.76006124850810086
89,0.76141825780856975
90,0.7615964809645781
91,0.76103099276410424
92,0.76143475488258217
93,0.78186243280246137
