2,0.38430605736484819
3,0.54731977121461717
4,0.58489418693463502
5,0.61304701458436062
6,0.64677465973906467
7,0.65999322668835081
8,0.67747913227625511
9,0.69544957354588166
10,0.70257856478856351
11,0.70939627894561907
12,0.71576424683018558
13,0.72366680977831455
14,0.72912864594772264
15,0.7322156129036641
16,0.7362726821094816
17,0.74217119931019615
18,0.74231666049787959
19,0.74115246447511296
20,0.74309247831811942
21,0.74388429921633881
22,0.74634063550682561
23,0.74575825609762947
24,0.75010602015164374
25,0.74863502693963691
26,0.75049430392886907
27,0.75175523637169461
28,0.75134966173523199
29,0.75275634260867785
30,0.75466296186859882
31,0.75408141529245032
32,0.75550337164413439
33,0.75621511228910643
34,0.75678047504979407
35,0.76022163966705869
36,0.7599486095025213
37,0.76090056647801574
38,0.75986659330169648
39,0.76127403718259856
40,0.76067557752258785
41,0.76051354129412585
42,0.76031916826732293
43,0.76128933821090372
44,0.75998001324989128
45,0.76014206817808216
46,0.75999679519111463
47,0.75964107753869625
48,0.75925267958896536
49,0.75855740427667973
50,0.76233938816589253
51,0.76083744237654893
52,0.76085307238321498
53,0.76051335846837298
54,0.7613698294010689
55,0.75968893971246909
56,0.76200090378992313
57,0.76175790399117227
58,0.76180616292655012
59,0.76157988680725397
60,0.76193577452232519
61,0.76090176728696002
62,0.75884978361248567
63,0.7630509609577798
64,0.76125703316906979
65,0.75975456795052687
66,0.75993136516083637
67,0.76122406767696849
68,0.75863994286869296
69,0.76166083216623348
70,0.76153165387618404
71,0.76095018040591778
72,0.76230768056427134
73,0.76271153412918724
74,0.76041701278706697
75,0.76171073664018718
76,0.76106314049019352
77,0.75981904463451833
78,0.76091737670845649
79,0.76048145804440159
80,0.76114409117162618
81,0.76266312143157788
82,0.76112757324550806
83,0.76067547855550821
84,0.75922121261986042
85,0.76166072481178659
86,0.76203378082366902
87,0.76229148370325595
88,0.76240486988688472
89,0.76440756279625022
90,0.76151602141120145
91,0.76041655100800098
92,0.76232410754638313
93,0.7816360188073942
